Page,Clicks,Impressions,CTR,Position
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-shaquilleoneal,0,62,0.00%,5.7
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-stephencurry,0,6,0.00%,9.3
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-stevenash,0,7,0.00%,5.0
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-sun-wen,0,1,0.00%,2.0
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-tonyparker,0,6,0.00%,8.3
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-vinicius-jr,0,82,0.00%,7.7
https://www.curify-ai.com/tr/nano-template/mbti-nba/example/template-mbti-nba-yaoming,0,7,0.00%,7.6
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-founders-dario,0,1,0.00%,5.0
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-founders-demis,0,10,0.00%,8.8
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-generic-ai-gemini-entp,0,2,0.00%,28.5
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-builder,0,1,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-darioamodei,0,2,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-huang,0,74,0.00%,4.9
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-investor,0,1,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/mbti-siliconvalley/example/template-mbti-siliconvalley-researcher,0,1,0.00%,7.0
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone,0,3,0.00%,7.0
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/carousel/template-mbti-yellowstone-johndutton,0,13,0.00%,8.2
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/carousel/template-mbti-yellowstone-teeter,0,2,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-bethdutton,0,127,0.00%,7.9
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-jamie-dutton,0,4,0.00%,8.5
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-jimmy-hurdstrom,0,1,0.00%,1.0
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-johndutton,0,148,0.00%,8.0
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-kaycedutton,0,93,0.00%,9.1
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-lloyd-pierce,0,83,0.00%,7.7
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-ripwheeler,0,8,0.00%,6.9
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-teeter,0,4,0.00%,6.0
https://www.curify-ai.com/tr/nano-template/mbti-yellowstone/example/template-mbti-yellowstone-walker,0,16,0.00%,8.0
https://www.curify-ai.com/tr/nano-template/media-theme-wallpaper-poster,0,1,0.00%,8.0
https://www.curify-ai.com/tr/nano-template/movie-poster/example/template-movie-poster-gone-with-the-wind,0,1,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/movie-poster/example/template-movie-poster-the-godfather,0,12,0.00%,6.0
https://www.curify-ai.com/tr/nano-template/movie-poster/example/template-movie-poster-the-shawshank-redemption,0,1,0.00%,5.0
https://www.curify-ai.com/tr/nano-template/movie-poster/example/template-movie-poster-titanic,0,1,0.00%,8.0
https://www.curify-ai.com/tr/nano-template/personality-choice-quiz-card,0,2,0.00%,8.5
https://www.curify-ai.com/tr/nano-template/pet-care-guide/example/template-pet-care-guide-british-shorthair-5mo,0,1,0.00%,26.0
https://www.curify-ai.com/tr/nano-template/pet-care-guide/example/template-pet-care-guide-corgi-puppy-2mo,0,1,0.00%,11.0
https://www.curify-ai.com/tr/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-cat,0,1,0.00%,12.0
https://www.curify-ai.com/tr/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-duck,0,1,0.00%,34.0
https://www.curify-ai.com/tr/nano-template/pet-safe-human-food-infographic/example/template-pet-safe-human-food-infographic-guinea-pig,0,2,0.00%,8.5
https://www.curify-ai.com/tr/nano-template/pop-culture-matching-chart/example/template-pop-culture-matching-chart-dessert,0,1,0.00%,4.0
https://www.curify-ai.com/tr/nano-template/pop-culture-matching-chart/example/template-pop-culture-matching-chart-ghibli-zodiac-spirit-animals,0,1,0.00%,11.0
https://www.curify-ai.com/tr/nano-template/pop-culture-matching-chart/example/template-pop-culture-matching-chart-mbti-coffee,0,1,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/premium-recipe-card-infographic/example/template-premium-recipe-card-infographic-classic-margherita-pizza,0,2,0.00%,10.5
https://www.curify-ai.com/tr/nano-template/template-food,0,1,0.00%,1.0
https://www.curify-ai.com/tr/nano-template/theme-overview-poster/example/template-theme-overview-poster-china-ethnic-costumes,0,4,0.00%,3.3
https://www.curify-ai.com/tr/nano-template/theme-overview-poster/example/template-theme-overview-poster-traditional-costumes-americas,0,4,0.00%,7.8
https://www.curify-ai.com/tr/nano-template/travel-packing-guide-infographic/example/template-travel-packing-guide-infographic-3day-hiking-adventure,0,1,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/varieties-food-poster/example/template-varieties-food-poster-pasta,0,1,0.00%,10.0
https://www.curify-ai.com/tr/nano-template/weird-science-facts-infographic/example/template-weird-science-facts-infographic-human-body-facts,0,1,0.00%,7.0
https://www.curify-ai.com/tr/nano-template/weird-science-facts-infographic/example/template-weird-science-facts-infographic-insect-facts,0,73,0.00%,8.7
https://www.curify-ai.com/tr/nano-template/weird-science-facts-infographic/example/template-weird-science-facts-infographic-ocean-facts,0,1,0.00%,8.0
https://www.curify-ai.com/tr/nano-template/what-if-history/example/template-what-if-history-qin-alexander,0,2,0.00%,9.5
https://www.curify-ai.com/tr/nano-template/word-origins-map-infographic/example/template-word-origins-map-infographic-animals-nature,0,4,0.00%,12.5
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-argentina,0,9,0.00%,5.8
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-brazil,0,8,0.00%,5.6
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-france,0,8,0.00%,6.9
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-germany,0,16,0.00%,6.4
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-japan,0,2,0.00%,27.0
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-mexico,0,1,0.00%,4.0
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-morocco,0,5,0.00%,6.4
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-portugal,0,46,0.00%,7.5
https://www.curify-ai.com/tr/nano-template/world-cup-team-sticker-poster/example/template-world-cup-team-sticker-poster-spain,0,13,0.00%,7.3
https://www.curify-ai.com/tr/tools,0,2,0.00%,1.0
https://www.curify-ai.com/tr/tools/ai-product-photo-generator,0,2,0.00%,6.0
https://www.curify-ai.com/tr/tools/speech-translator,0,5,0.00%,19.0
https://www.curify-ai.com/tr/tools/style-transfer,0,1,0.00%,10.0
https://www.curify-ai.com/tr/tools/video-dubbing,0,16,0.00%,27.4
https://www.curify-ai.com/tr/tools/video-enhance,0,5,0.00%,17.4
https://www.curify-ai.com/tr/tools/video-transcript-generator,0,5,0.00%,21.4
https://www.curify-ai.com/tr/topics/beauty,0,4,0.00%,22.5
https://www.curify-ai.com/tr/topics/body,0,3,0.00%,12.0
https://www.curify-ai.com/tr/topics/cartoon,0,5,0.00%,4.8
https://www.curify-ai.com/tr/topics/character,0,1,0.00%,7.0
https://www.curify-ai.com/tr/topics/city,0,3,0.00%,7.0
https://www.curify-ai.com/tr/topics/comparison,0,24,0.00%,7.5
https://www.curify-ai.com/tr/topics/costumes,0,5,0.00%,2.8
https://www.curify-ai.com/tr/topics/edgy,0,6,0.00%,8.0
https://www.curify-ai.com/tr/topics/english-korean,0,1,0.00%,30.0
https://www.curify-ai.com/tr/topics/expressions,0,5,0.00%,7.2
https://www.curify-ai.com/tr/topics/gaming,0,5,0.00%,21.0
https://www.curify-ai.com/tr/topics/guides,0,14,0.00%,10.1
https://www.curify-ai.com/tr/topics/high-fashion,0,1,0.00%,26.0
https://www.curify-ai.com/tr/topics/ink,0,1,0.00%,7.0
https://www.curify-ai.com/tr/topics/isometric,0,5,0.00%,7.8
https://www.curify-ai.com/tr/topics/itinerary,0,5,0.00%,15.0
https://www.curify-ai.com/tr/topics/korea,0,2,0.00%,10.5
https://www.curify-ai.com/tr/topics/lifestyle,0,3,0.00%,17.7
https://www.curify-ai.com/tr/topics/mbti,0,3,0.00%,14.7
https://www.curify-ai.com/tr/topics/mbti-intp,0,10,0.00%,24.3
https://www.curify-ai.com/tr/topics/mockups,0,2,0.00%,11.5
https://www.curify-ai.com/tr/topics/monochrome,0,1,0.00%,21.0
https://www.curify-ai.com/tr/topics/mood,0,3,0.00%,16.7
https://www.curify-ai.com/tr/topics/personality,0,41,0.00%,23.1
https://www.curify-ai.com/tr/topics/reading,0,4,0.00%,5.3
https://www.curify-ai.com/tr/topics/relationship,0,3,0.00%,3.0
https://www.curify-ai.com/tr/topics/seasonal,0,3,0.00%,13.7
https://www.curify-ai.com/tr/topics/sports,0,1,0.00%,25.0
https://www.curify-ai.com/tr/topics/travel,0,1,0.00%,23.0
https://www.curify-ai.com/tr/use-cases/for-designers,0,1,0.00%,2.0
https://www.curify-ai.com/tr/use-cases/for-dtc-brands,0,2,0.00%,7.0
https://www.curify-ai.com/use-cases/for-creators,0,18,0.00%,6.1
https://www.curify-ai.com/use-cases/for-esl-learners,0,1,0.00%,3.0
https://www.curify-ai.com/use-cases/for-forwarder-back-office,0,2,0.00%,6.0
https://www.curify-ai.com/use-cases/for-marketers,0,14,0.00%,15.5
https://www.curify-ai.com/use-cases/for-merch-operators,0,1,0.00%,10.0
https://www.curify-ai.com/zh/about,0,12,0.00%,4.5
https://www.curify-ai.com/zh/blog/10-prompting-tips-nano-banana,0,31,0.00%,14.7
https://www.curify-ai.com/zh/blog/10-prompting-tips-video-generation,0,56,0.00%,6.8
https://www.curify-ai.com/zh/blog/ae-vs-comfyui,0,115,0.00%,17.7
https://www.curify-ai.com/zh/blog/ai-collage-digital-wallpaper-guide,0,4,0.00%,37.3
https://www.curify-ai.com/zh/blog/ai-content-production-system,0,9,0.00%,8.1
https://www.curify-ai.com/zh/blog/ai-engineering-hard-truth,0,8,0.00%,6.4
https://www.curify-ai.com/zh/blog/ai-reshaping-data-workflow,0,15,0.00%,11.7
https://www.curify-ai.com/zh/blog/ai-travel-scrapbook-templates,0,1,0.00%,10.0
https://www.curify-ai.com/zh/blog/ai-video-dubbing-tutorial,0,4,0.00%,13.3
https://www.curify-ai.com/zh/blog/ai-youtube-video-translator,0,37,0.00%,13.6
https://www.curify-ai.com/zh/blog/best-ai-tools,0,153,0.00%,11.1
https://www.curify-ai.com/zh/blog/bilingual-ai-flashcards-early-childhood-education,0,33,0.00%,9.1
https://www.curify-ai.com/zh/blog/chinese-costume-history-infographic,0,6,0.00%,9.3
https://www.curify-ai.com/zh/blog/chinese-herbal-medicine-visual-guide,0,34,0.00%,22.4
https://www.curify-ai.com/zh/blog/content-multiplication-system,0,8,0.00%,11.6
https://www.curify-ai.com/zh/blog/content-tagging-system,0,11,0.00%,10.9
https://www.curify-ai.com/zh/blog/curify-ai-growth-engine,0,7,0.00%,22.7
https://www.curify-ai.com/zh/blog/curify-nano-banana-template-tips,0,9,0.00%,5.6
https://www.curify-ai.com/zh/blog/emotion-tts-movie,0,10,0.00%,16.8
https://www.curify-ai.com/zh/blog/evolution-timelines-visualization,0,6,0.00%,12.3
https://www.curify-ai.com/zh/blog/f5-tts-voice-cloning,0,2,0.00%,12.5
https://www.curify-ai.com/zh/blog/f5-tts-vs-elevenlabs,0,4,0.00%,19.8
https://www.curify-ai.com/zh/blog/how-to-dub-videos-naturally,0,10,0.00%,16.9
https://www.curify-ai.com/zh/blog/image-generation-model-comparison,0,101,0.00%,7.0
https://www.curify-ai.com/zh/blog/image-to-narrative-video,0,4,0.00%,7.3
https://www.curify-ai.com/zh/blog/industrial-ai-for-illustrator-ip,0,31,0.00%,16.4
https://www.curify-ai.com/zh/blog/ip-merch-design-ai-workflow,0,35,0.00%,11.0
https://www.curify-ai.com/zh/blog/lip-sync-business-guide,0,13,0.00%,25.1
https://www.curify-ai.com/zh/blog/lip-sync-technical-deep-dive,0,53,0.00%,15.9
https://www.curify-ai.com/zh/blog/mbti-relationship-style-visualizer,0,35,0.00%,22.8
https://www.curify-ai.com/zh/blog/ml-engineer-vs-ai-engineer,0,27,0.00%,43.4
https://www.curify-ai.com/zh/blog/multimodal-ai-educational-publishing,0,7,0.00%,42.7
https://www.curify-ai.com/zh/blog/nano-banana-dedicated,0,6,0.00%,15.0
https://www.curify-ai.com/zh/blog/preserve-facial-features-ai-generation,0,23,0.00%,4.5
https://www.curify-ai.com/zh/blog/red-carpet-ai-looks,0,10,0.00%,5.3
https://www.curify-ai.com/zh/blog/self-improving-multimodal-search,0,7,0.00%,5.3
https://www.curify-ai.com/zh/blog/series-infographic-vs-notebooklm,0,5,0.00%,13.6
https://www.curify-ai.com/zh/blog/storyboard-to-pipeline,0,1,0.00%,5.0
https://www.curify-ai.com/zh/blog/translate-youtube-video,0,29,0.00%,14.3
https://www.curify-ai.com/zh/blog/ugc-video-translation-scaling-tiktoks-shorts-global-markets,0,3,0.00%,6.0
https://www.curify-ai.com/zh/blog/ultimate-directory-of-nano-banana-prompts,0,1,0.00%,3.0
https://www.curify-ai.com/zh/blog/video-evaluation,0,11,0.00%,12.4
https://www.curify-ai.com/zh/blog/video-transcription-business-guide,0,17,0.00%,23.0
https://www.curify-ai.com/zh/blog/video-transcription-technical-deep-dive,0,79,0.00%,16.2
https://www.curify-ai.com/zh/blog/viral-learning-content,0,19,0.00%,13.9
https://www.curify-ai.com/zh/blog/visual-learning-tools,0,1,0.00%,20.0
https://www.curify-ai.com/zh/blog/weird-science-facts-classroom-engagement,0,5,0.00%,31.2
https://www.curify-ai.com/zh/blog/what-is-infographics,0,31,0.00%,29.2
https://www.curify-ai.com/zh/blog/what-is-voice-cloning,0,174,0.00%,9.6
https://www.curify-ai.com/zh/inspiration-hub,0,8,0.00%,9.8
https://www.curify-ai.com/zh/nano-banana-pro-prompts,0,2,0.00%,4.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1050,0,1,0.00%,10.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1303,0,1,0.00%,4.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1323,0,1,0.00%,10.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1388,0,1,0.00%,3.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1390,0,2,0.00%,8.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1430,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1431,0,3,0.00%,8.7
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1482,0,2,0.00%,1.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1509,0,2,0.00%,5.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1586,0,1,0.00%,10.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1677,0,3,0.00%,5.3
https://www.curify-ai.com/zh/nano-banana-pro-prompts/1788,0,1,0.00%,5.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2171,0,2,0.00%,10.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2198,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2217,0,5,0.00%,8.4
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2408,0,5,0.00%,7.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/246,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2642,0,2,0.00%,8.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2672,0,3,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2685,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/274,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2804,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2813,0,1,0.00%,23.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2854,0,2,0.00%,9.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/2979,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3023,0,1,0.00%,14.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3220,0,2,0.00%,4.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3283,0,1,0.00%,3.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3314,0,1,0.00%,3.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3489,0,2,0.00%,6.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3511,0,1,0.00%,6.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3596,0,1,0.00%,2.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/3686,0,1,0.00%,7.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/404,0,3,0.00%,7.7
https://www.curify-ai.com/zh/nano-banana-pro-prompts/4048,0,1,0.00%,4.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/463,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/601,0,11,0.00%,3.9
https://www.curify-ai.com/zh/nano-banana-pro-prompts/618,0,2,0.00%,33.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/702,0,2,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/730,0,2,0.00%,6.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/794,0,2,0.00%,8.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/833,0,2,0.00%,9.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/872,0,1,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/901,0,2,0.00%,17.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/911,0,2,0.00%,9.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/975,0,2,0.00%,5.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/tag/energetic,0,2,0.00%,6.5
https://www.curify-ai.com/zh/nano-banana-pro-prompts/tag/ethereal,0,1,0.00%,5.0
https://www.curify-ai.com/zh/nano-banana-pro-prompts/tag/fitness,0,1,0.00%,6.0
https://www.curify-ai.com/zh/nano-template/9-traits-info-grid/example/template-9-traits-info-grid-lone-wolf-thinkers,0,1,0.00%,8.0
https://www.curify-ai.com/zh/nano-template/CVC-english-word-coloring-flower-card/example/template-CVC-english-word-coloring-flower-card-un,0,1,0.00%,6.0
https://www.curify-ai.com/zh/nano-template/animation-studio-comparison-infographic/example/template-animation-studio-comparison-infographic-ghibli-vs-mappa,0,1,0.00%,8.0
https://www.curify-ai.com/zh/nano-template/animation-studio-comparison-infographic/example/template-animation-studio-comparison-infographic-kyotoani-vs-ufotable-1,0,3,0.00%,9.0
https://www.curify-ai.com/zh/nano-template/animation-studio-comparison-infographic/example/template-animation-studio-comparison-infographic-kyotoani-vs-ufotable-2,0,1,0.00%,2.0
